Date,Open,High,Low,Close,Adj Close,Volume,ticker
2016-03-28,53.130001068115234,53.599998474121094,53.029998779296875,53.40999984741211,46.57625961303711,5145900,AIG
2016-03-29,53.2400016784668,53.709999084472656,52.9900016784668,53.38999938964844,46.558834075927734,7289500,AIG
2016-03-30,54.130001068115234,54.900001525878906,53.77000045776367,54.52000045776367,47.54423522949219,8375500,AIG
2016-03-31,54.5099983215332,54.83000183105469,53.95000076293945,54.04999923706055,47.13439178466797,8315000,AIG
2016-04-01,53.86000061035156,54.9900016784668,53.709999084472656,54.88999938964844,47.86689758300781,6461700,AIG
2016-04-04,54.880001068115234,54.900001525878906,54.31999969482422,54.400001525878906,47.43960189819336,5308800,AIG
2016-04-05,53.939998626708984,54.2400016784668,53.58000183105469,53.68000030517578,46.81172561645508,6605600,AIG
2016-04-06,53.560001373291016,54.20000076293945,53.470001220703125,54.11000061035156,47.186702728271484,5577200,AIG
2016-04-07,53.66999816894531,53.849998474121094,52.810001373291016,53.11000061035156,46.314659118652344,5624800,AIG
2016-04-08,53.439998626708984,53.65999984741211,53.04999923706055,53.15999984741211,46.358253479003906,5001900,AIG
2016-04-11,53.439998626708984,53.7599983215332,53.29999923706055,53.40999984741211,46.57625961303711,5187100,AIG
2016-04-12,53.459999084472656,53.869998931884766,53.150001525878906,53.790000915527344,46.90764617919922,11796200,AIG
2016-04-13,54.08000183105469,55.150001525878906,54.08000183105469,55.13999938964844,48.08492660522461,6487500,AIG
2016-04-14,55.0,55.58000183105469,54.81999969482422,55.2599983215332,48.18955993652344,5946400,AIG
2016-04-15,55.59000015258789,55.59000015258789,54.86000061035156,54.95000076293945,47.91923141479492,6928800,AIG
2016-04-18,54.91999816894531,55.310001373291016,54.619998931884766,55.279998779296875,48.207000732421875,8691300,AIG
2016-04-19,55.38999938964844,56.04999923706055,55.279998779296875,55.720001220703125,48.5907096862793,3956200,AIG
2016-04-20,55.79999923706055,56.380001068115234,55.75,56.119998931884766,48.93952941894531,3668500,AIG
2016-04-21,55.900001525878906,56.2400016784668,55.5,55.52000045776367,48.416297912597656,5283500,AIG
2016-04-22,55.68000030517578,56.209999084472656,55.540000915527344,56.189998626708984,49.000572204589844,6006800,AIG
2016-04-25,55.810001373291016,56.08000183105469,55.40999984741211,55.95000076293945,48.79127883911133,4265100,AIG
2016-04-26,55.95000076293945,56.66999816894531,55.779998779296875,56.54999923706055,49.314510345458984,4994100,AIG
2016-04-27,56.5,56.90999984741211,56.34000015258789,56.630001068115234,49.38427734375,6291100,AIG
2016-04-28,56.20000076293945,56.66999816894531,55.7400016784668,55.83000183105469,48.68663787841797,6811400,AIG
2016-04-29,55.619998931884766,56.029998779296875,55.279998779296875,55.81999969482422,48.677921295166016,7791000,AIG
2016-05-02,56.380001068115234,56.79999923706055,55.88999938964844,56.59000015258789,49.34939956665039,9166300,AIG
2016-05-03,55.060001373291016,56.060001373291016,54.959999084472656,55.939998626708984,48.782554626464844,11985000,AIG
2016-05-04,55.33000183105469,55.45000076293945,54.45000076293945,54.849998474121094,47.83201599121094,9138800,AIG
2016-05-05,54.81999969482422,55.029998779296875,54.54999923706055,54.810001373291016,47.797149658203125,7768300,AIG
2016-05-06,54.439998626708984,55.09000015258789,54.380001068115234,55.040000915527344,47.997711181640625,6887700,AIG
2016-05-09,54.97999954223633,55.43000030517578,54.75,55.25,48.18083953857422,5878800,AIG
2016-05-10,55.38999938964844,56.95000076293945,55.33000183105469,56.349998474121094,49.14009475708008,6104600,AIG
2016-05-11,56.27000045776367,56.599998474121094,55.88999938964844,55.959999084472656,48.79999542236328,6958300,AIG
2016-05-12,56.20000076293945,56.45000076293945,55.900001525878906,56.290000915527344,49.08778381347656,7792400,AIG
2016-05-13,56.22999954223633,56.70000076293945,55.61000061035156,55.65999984741211,48.538394927978516,5939700,AIG
2016-05-16,55.45000076293945,55.900001525878906,55.2400016784668,55.279998779296875,48.207000732421875,6419500,AIG
2016-05-17,55.41999816894531,55.83000183105469,55.119998931884766,55.400001525878906,48.31165313720703,8361200,AIG
2016-05-18,55.310001373291016,56.77000045776367,55.209999084472656,56.709999084472656,49.454036712646484,8409200,AIG
2016-05-19,56.349998474121094,56.66999816894531,55.83000183105469,56.36000061035156,49.14882278442383,7840000,AIG
2016-05-20,56.650001525878906,57.5,56.540000915527344,56.970001220703125,49.68077087402344,6300200,AIG
2016-05-23,56.880001068115234,57.09000015258789,56.70000076293945,56.900001525878906,49.61973190307617,5511100,AIG
2016-05-24,57.220001220703125,57.900001525878906,57.130001068115234,57.70000076293945,50.31736373901367,6558600,AIG
2016-05-25,57.81999969482422,58.36000061035156,57.81999969482422,58.04999923706055,50.622589111328125,5139800,AIG
2016-05-26,57.79999923706055,57.9900016784668,57.63999938964844,57.75,50.36097717285156,4548800,AIG
2016-05-27,57.849998474121094,58.33000183105469,57.779998779296875,58.31999969482422,50.85804748535156,5595300,AIG
2016-05-31,58.40999984741211,58.59000015258789,57.70000076293945,57.880001068115234,50.47433090209961,10544900,AIG
2016-06-01,57.880001068115234,57.900001525878906,57.02000045776367,57.7400016784668,50.35224914550781,5964700,AIG
2016-06-02,57.720001220703125,57.88999938964844,57.400001525878906,57.84000015258789,50.439453125,6295700,AIG
2016-06-03,57.08000183105469,57.529998779296875,56.689998626708984,57.2599983215332,49.93366241455078,6363500,AIG
2016-06-06,56.970001220703125,57.599998474121094,56.970001220703125,57.290000915527344,49.9598274230957,5741800,AIG
2016-06-07,57.310001373291016,57.58000183105469,57.04999923706055,57.060001373291016,49.759254455566406,5175800,AIG
2016-06-08,57.060001373291016,57.34000015258789,56.84000015258789,56.91999816894531,49.637176513671875,5734300,AIG
2016-06-09,56.310001373291016,56.40999984741211,55.9900016784668,56.099998474121094,49.198673248291016,7286700,AIG
2016-06-10,55.5,55.619998931884766,54.79999923706055,54.9900016784668,48.22522735595703,8105300,AIG
2016-06-13,54.61000061035156,55.13999938964844,54.369998931884766,54.400001525878906,47.70780944824219,5453000,AIG
2016-06-14,54.290000915527344,54.41999816894531,53.540000915527344,53.9900016784668,47.348243713378906,8392600,AIG
2016-06-15,54.2599983215332,54.40999984741211,53.52000045776367,53.56999969482422,46.97990798950195,6812000,AIG
2016-06-16,53.150001525878906,53.689998626708984,52.75,53.630001068115234,47.032535552978516,6381900,AIG
2016-06-17,53.630001068115234,53.709999084472656,53.150001525878906,53.41999816894531,46.84837341308594,9559800,AIG
2016-06-20,54.150001525878906,54.47999954223633,53.70000076293945,53.72999954223633,47.1202392578125,5208800,AIG
2016-06-21,54.040000915527344,54.060001373291016,53.560001373291016,53.790000915527344,47.1728515625,5382200,AIG
2016-06-22,53.939998626708984,54.29999923706055,53.650001525878906,53.68000030517578,47.076385498046875,4783000,AIG
2016-06-23,54.20000076293945,54.709999084472656,54.20000076293945,54.709999084472656,47.97968292236328,4283900,AIG
2016-06-24,52.06999969482422,52.72999954223633,50.63999938964844,50.720001220703125,44.48052215576172,14909000,AIG
2016-06-27,49.93000030517578,50.0,48.40999984741211,48.790000915527344,42.78794479370117,11881500,AIG
2016-06-28,49.849998474121094,49.880001068115234,48.79999923706055,49.81999969482422,43.69123840332031,9843400,AIG
2016-06-29,50.41999816894531,51.47999954223633,50.150001525878906,51.459999084472656,45.129486083984375,8569500,AIG
2016-06-30,51.900001525878906,52.91999816894531,51.5,52.88999938964844,46.38356399536133,10472500,AIG
2016-07-01,52.650001525878906,53.29999923706055,52.560001373291016,52.869998931884766,46.366031646728516,6172900,AIG
2016-07-05,52.369998931884766,52.439998626708984,51.029998779296875,51.209999084472656,44.91023254394531,9376900,AIG
2016-07-06,50.939998626708984,51.290000915527344,50.20000076293945,51.2599983215332,44.9540901184082,8320200,AIG
2016-07-07,51.54999923706055,52.150001525878906,51.31999969482422,51.81999969482422,45.44520568847656,7622900,AIG
2016-07-08,52.58000183105469,53.06999969482422,52.38999938964844,53.0099983215332,46.48880386352539,6558700,AIG
2016-07-11,53.27000045776367,53.47999954223633,52.970001220703125,53.290000915527344,46.7343635559082,5272000,AIG
2016-07-12,53.66999816894531,54.279998779296875,53.63999938964844,53.86000061035156,47.234249114990234,7960400,AIG
2016-07-13,54.02000045776367,54.150001525878906,53.470001220703125,53.810001373291016,47.190399169921875,4396100,AIG
2016-07-14,54.43000030517578,54.689998626708984,54.09000015258789,54.400001525878906,47.70780944824219,5614800,AIG
2016-07-15,54.619998931884766,54.7400016784668,54.16999816894531,54.439998626708984,47.742889404296875,4694100,AIG
2016-07-18,54.33000183105469,54.779998779296875,54.2599983215332,54.560001373291016,47.8481330871582,3919000,AIG
2016-07-19,54.279998779296875,54.52000045776367,54.11000061035156,54.459999084472656,47.76042175292969,3503800,AIG
2016-07-20,54.58000183105469,54.880001068115234,54.31999969482422,54.56999969482422,47.856895446777344,3680600,AIG
2016-07-21,54.5,54.63999938964844,54.189998626708984,54.290000915527344,47.6113395690918,4112800,AIG
2016-07-22,54.40999984741211,54.66999816894531,54.34000015258789,54.619998931884766,47.90073776245117,2905100,AIG
2016-07-25,54.619998931884766,54.7400016784668,54.38999938964844,54.65999984741211,47.93581771850586,3396500,AIG
2016-07-26,54.65999984741211,54.91999816894531,54.38999938964844,54.689998626708984,47.96213150024414,2959200,AIG
2016-07-27,54.61000061035156,54.81999969482422,54.40999984741211,54.619998931884766,47.90073776245117,4784000,AIG
2016-07-28,54.40999984741211,54.900001525878906,54.34000015258789,54.790000915527344,48.049835205078125,3305400,AIG
2016-07-29,54.43000030517578,54.650001525878906,54.16999816894531,54.439998626708984,47.742889404296875,5937400,AIG
2016-08-01,54.459999084472656,54.77000045776367,54.150001525878906,54.209999084472656,47.54117965698242,6143900,AIG
2016-08-02,54.189998626708984,54.38999938964844,53.93000030517578,54.13999938964844,47.47978973388672,6059000,AIG
2016-08-03,56.90999984741211,58.22999954223633,56.79999923706055,58.099998474121094,50.952640533447266,15480200,AIG
2016-08-04,58.09000015258789,58.25,57.58000183105469,57.61000061035156,50.52292251586914,8257400,AIG
2016-08-05,58.25,59.15999984741211,58.119998931884766,59.099998474121094,51.82962417602539,5961900,AIG
2016-08-08,59.43000030517578,59.810001373291016,59.279998779296875,59.38999938964844,52.083946228027344,5383300,AIG
2016-08-09,59.290000915527344,59.54999923706055,59.099998474121094,59.27000045776367,51.97871017456055,3648000,AIG
2016-08-10,59.27000045776367,59.40999984741211,58.90999984741211,59.0,51.74192428588867,3563300,AIG
2016-08-11,59.20000076293945,59.54999923706055,59.13999938964844,59.18000030517578,51.89978790283203,3444400,AIG
2016-08-12,58.84000015258789,58.970001220703125,58.720001220703125,58.849998474121094,51.610374450683594,2637100,AIG
2016-08-15,59.02000045776367,59.34000015258789,58.95000076293945,59.220001220703125,51.93486785888672,3456000,AIG
2016-08-16,58.97999954223633,59.56999969482422,58.75,59.310001373291016,52.0137939453125,3836800,AIG
2016-08-17,59.2599983215332,59.400001525878906,58.939998626708984,59.029998779296875,51.76824188232422,4146100,AIG
2016-08-18,59.11000061035156,59.349998474121094,58.79999923706055,58.97999954223633,51.7243766784668,3756500,AIG
2016-08-19,58.79999923706055,58.97999954223633,58.45000076293945,58.86000061035156,51.61915588378906,3882800,AIG
2016-08-22,58.90999984741211,59.099998474121094,58.689998626708984,58.9900016784668,51.733154296875,3593900,AIG
2016-08-23,59.25,59.349998474121094,58.9900016784668,59.02000045776367,51.759464263916016,4052500,AIG
2016-08-24,59.0099983215332,59.349998474121094,58.79999923706055,58.90999984741211,51.663002014160156,3870600,AIG
2016-08-25,58.7599983215332,59.25,58.7400016784668,58.939998626708984,51.68930435180664,4078400,AIG
2016-08-26,59.16999816894531,59.5,58.70000076293945,59.02000045776367,51.759464263916016,3951200,AIG
2016-08-29,59.150001525878906,59.7400016784668,59.150001525878906,59.43000030517578,52.1190299987793,3675900,AIG
2016-08-30,59.43000030517578,59.7400016784668,59.220001220703125,59.63999938964844,52.303192138671875,4218500,AIG
2016-08-31,59.70000076293945,59.88999938964844,59.349998474121094,59.83000183105469,52.46982192993164,6090000,AIG
2016-09-01,59.90999984741211,59.9900016784668,58.9900016784668,59.40999984741211,52.10148620605469,4677300,AIG
2016-09-02,59.720001220703125,59.970001220703125,59.54999923706055,59.86000061035156,52.49613952636719,4399200,AIG
