Date,Open,High,Low,Close,Adj Close,Volume,ticker
2016-03-28,128.82000732421875,129.5,128.00999450683594,128.9199981689453,119.22733306884766,1955100,UNH
2016-03-29,129.27000427246094,130.08999633789062,128.5399932861328,129.8300018310547,120.06892395019531,2463100,UNH
2016-03-30,130.08999633789062,131.10000610351562,129.38999938964844,129.67999267578125,119.93021392822266,2578500,UNH
2016-03-31,129.63999938964844,129.97000122070312,128.2899932861328,128.89999389648438,119.2088623046875,3181800,UNH
2016-04-01,128.69000244140625,130.44000244140625,128.36000061035156,129.9199981689453,120.15217590332031,3901700,UNH
2016-04-04,130.5,130.6999969482422,128.8800048828125,129.49000549316406,119.75446319580078,2812400,UNH
2016-04-05,128.9499969482422,129.4600067138672,126.9000015258789,127.04000091552734,117.48867797851562,4440000,UNH
2016-04-06,127.2300033569336,128.4199981689453,126.87999725341797,128.02999877929688,118.40425109863281,3021400,UNH
2016-04-07,127.51000213623047,128.44000244140625,126.2300033569336,126.87000274658203,117.33147430419922,3186600,UNH
2016-04-08,127.19000244140625,128.14999389648438,125.26000213623047,125.68000030517578,116.23096466064453,3642300,UNH
2016-04-11,125.83000183105469,126.94000244140625,125.83000183105469,126.33000183105469,116.83208465576172,3119200,UNH
2016-04-12,126.30000305175781,127.36000061035156,125.4000015258789,126.80000305175781,117.26673889160156,2887200,UNH
2016-04-13,127.6500015258789,128.66000366210938,127.2699966430664,127.76000213623047,118.1545639038086,2592400,UNH
2016-04-14,127.72000122070312,128.57000732421875,127.55999755859375,127.9800033569336,118.35803985595703,1674600,UNH
2016-04-15,127.88999938964844,128.05999755859375,126.22000122070312,127.33000183105469,117.75689697265625,2835200,UNH
2016-04-18,126.87999725341797,128.02999877929688,126.5999984741211,127.80999755859375,118.2008056640625,2717400,UNH
2016-04-19,130.08999633789062,131.3000030517578,129.1199951171875,130.5,120.68856811523438,4340100,UNH
2016-04-20,131.2899932861328,135.11000061035156,130.89999389648438,133.92999267578125,123.86067199707031,7321000,UNH
2016-04-21,133.55999755859375,134.0,132.42999267578125,132.9600067138672,122.963623046875,3786000,UNH
2016-04-22,133.72000122070312,134.3300018310547,133.0500030517578,134.1300048828125,124.0456314086914,2782800,UNH
2016-04-25,133.7100067138672,134.07000732421875,132.58999633789062,133.77999877929688,123.72193908691406,2702100,UNH
2016-04-26,133.97000122070312,134.61000061035156,133.0,134.24000549316406,124.14739990234375,2638000,UNH
2016-04-27,134.33999633789062,134.5800018310547,131.89999389648438,132.8000030517578,122.81563568115234,3358800,UNH
2016-04-28,132.7899932861328,134.38999938964844,131.69000244140625,132.07000732421875,122.1405258178711,3332800,UNH
2016-04-29,131.05999755859375,131.8800048828125,128.92999267578125,131.67999267578125,121.77981567382812,4161100,UNH
2016-05-02,132.61000061035156,132.92999267578125,130.9199981689453,132.10000610351562,122.16829681396484,2887700,UNH
2016-05-03,131.3699951171875,133.22999572753906,131.1300048828125,132.4600067138672,122.5011978149414,3632300,UNH
